iter	Logloss
1513	0.4087536062
1514	0.4087095499
1515	0.4086417799
1516	0.40858237
1517	0.4085381324
1518	0.4084731768
1519	0.4084278003
1520	0.4083843136
1521	0.4083749191
1522	0.4083271001
1523	0.4082831947
1524	0.4082278547
1525	0.4082002563
1526	0.4081522909
1527	0.4080995199
1528	0.4080489349
1529	0.4079775336
1530	0.4079210119
1531	0.407861923
1532	0.4078134863
1533	0.4077864797
1534	0.4077255519
1535	0.4076684961
1536	0.4076330044
1537	0.4075798451
1538	0.4075431019
1539	0.407496099
1540	0.4074153428
1541	0.4073518821
1542	0.4073057069
1543	0.4072652519
1544	0.4072081695
1545	0.4071463296
1546	0.4071144819
1547	0.4070332898
1548	0.4069751436
1549	0.406901969
1550	0.4068594016
1551	0.4068132107
1552	0.4067670865
1553	0.4067177637
1554	0.4066687917
1555	0.4066270736
1556	0.4065520148
1557	0.4064758501
1558	0.4064714029
1559	0.4064333719
1560	0.4063898561
1561	0.4063428115
1562	0.4062728957
1563	0.4062277632
1564	0.406177387
1565	0.4061201816
1566	0.4060623278
1567	0.406028633
1568	0.4059779778
1569	0.4059242062
1570	0.4058868378
1571	0.4058430881
1572	0.405793205
1573	0.4057238118
1574	0.4056762439
1575	0.4056239718
1576	0.4055536372
1577	0.4055016558
1578	0.4054611029
1579	0.4054029481
1580	0.4053646773
1581	0.4053189614
1582	0.4052765249
1583	0.4052533335
1584	0.4051859399
1585	0.4051183434
1586	0.4050714647
1587	0.4050124179
1588	0.4049666007
1589	0.4048995067
1590	0.4048413664
1591	0.4047994749
1592	0.4047569565
1593	0.4047300252
1594	0.404689849
1595	0.4046460576
1596	0.404605472
1597	0.4045564173
1598	0.4045001961
1599	0.4044439576
1600	0.4043900432
1601	0.4043578182
1602	0.4042918538
1603	0.4042549153
1604	0.40420556
1605	0.4041468031
1606	0.4040979714
1607	0.4040579779
1608	0.4040084287
1609	0.4039576914
1610	0.4039011094
1611	0.4038491008
1612	0.4037936837
1613	0.4037404843
1614	0.4036930658
1615	0.4036379594
1616	0.4036089326
1617	0.4035665664
1618	0.4034990874
1619	0.4034585554
1620	0.403422626
1621	0.4033922088
1622	0.4033423061
1623	0.4032812757
1624	0.4032303345
1625	0.4031716975
1626	0.4031140903
1627	0.4031097543
1628	0.4030399483
1629	0.402999906
1630	0.4029613842
1631	0.402907479
1632	0.4028614767
1633	0.4027784208
1634	0.4027398249
1635	0.402693334
1636	0.4026497542
1637	0.4025989482
1638	0.4025405564
1639	0.4024969798
1640	0.4024539858
1641	0.4024022337
1642	0.4023515895
1643	0.4022762164
1644	0.4022272654
1645	0.4021644161
1646	0.4021094508
1647	0.4020567458
1648	0.4019880669
1649	0.4019370928
1650	0.4019328824
1651	0.4018556181
1652	0.4018149953
1653	0.4017546635
1654	0.4017010013
1655	0.4016551893
1656	0.4015995301
1657	0.4015535703
1658	0.4015078634
1659	0.4014696317
1660	0.4014162029
1661	0.4013501437
1662	0.4013016213
1663	0.4012647089
1664	0.4012216564
1665	0.4011759524
1666	0.4011176704
1667	0.401075285
1668	0.401027096
1669	0.4009651747
1670	0.4009010967
1671	0.4008745151
1672	0.400815145
1673	0.400799594
1674	0.4007595377
1675	0.4007036165
1676	0.4006527436
1677	0.4006000641
1678	0.4005477198
1679	0.4004898823
1680	0.4004464949
1681	0.4004064221
1682	0.4003601058
1683	0.4003005188
1684	0.4002494342
1685	0.4001920862
1686	0.4001585251
1687	0.4001206461
1688	0.4000742347
1689	0.4000389176
1690	0.3999942609
1691	0.3999641094
1692	0.3999299111
1693	0.3998961985
1694	0.3998700514
1695	0.3998236451
1696	0.3997709046
1697	0.3997265843
1698	0.39966872
1699	0.3996257382
1700	0.399570707
1701	0.3995340608
1702	0.3994945349
1703	0.3994386758
1704	0.3993870535
1705	0.3993354903
1706	0.3993209185
1707	0.399265324
1708	0.3992284363
1709	0.3991763767
1710	0.3991218889
1711	0.3990809167
1712	0.3990422106
1713	0.3990120656
1714	0.3989623465
1715	0.3989195988
1716	0.3988762313
1717	0.3988405121
1718	0.3987930282
1719	0.3987440031
1720	0.3986924678
1721	0.3986409363
1722	0.3986029588
1723	0.3985615704
1724	0.3984943042
1725	0.3984461476
1726	0.398442832
1727	0.398401939
1728	0.3983716637
1729	0.3983231259
1730	0.3982718987
1731	0.3982180089
1732	0.3981826649
1733	0.3981382063
1734	0.3981000077
1735	0.3980330088
1736	0.3979907815
1737	0.3979234527
1738	0.3978539464
1739	0.3977924318
1740	0.3977325503
1741	0.3976949169
1742	0.3976392454
1743	0.3975997645
1744	0.3975288383
1745	0.3974791773
1746	0.3974435484
1747	0.397390578
1748	0.3973591949
1749	0.3973167399
1750	0.3972500894
1751	0.3972076148
1752	0.3971362383
1753	0.3970955636
1754	0.3970300839
1755	0.3969843939
1756	0.3969313337
1757	0.3968884202
1758	0.3968490534
1759	0.3967944409
1760	0.3967641499
1761	0.3966985013
1762	0.3966697006
1763	0.3966323816
1764	0.3965967866
1765	0.3965819195
1766	0.3965384675
1767	0.3964955406
1768	0.3964250706
1769	0.396410112
1770	0.3963605664
1771	0.3963173144
1772	0.3962754117
1773	0.3962262651
1774	0.3961751265
1775	0.396105334
1776	0.3960430407
1777	0.3960047
1778	0.395952252
1779	0.3958964861
1780	0.3958504125
1781	0.3957850467
1782	0.3957371972
1783	0.3956829826
1784	0.3956479561
1785	0.3956039904
1786	0.3956011878
1787	0.3955196398
1788	0.3954775081
1789	0.3954268343
1790	0.3953750468
1791	0.395332268
1792	0.3952732346
1793	0.3952112323
1794	0.3951755657
1795	0.3951289799
1796	0.3950825713
1797	0.3950219208
1798	0.3949629583
1799	0.3948975342
1800	0.394841869
1801	0.3947995566
1802	0.3947437583
1803	0.3946897164
1804	0.3946478599
1805	0.3946009885
1806	0.3945316294
1807	0.3944923587
1808	0.3944694928
1809	0.3944241607
1810	0.3943431789
1811	0.3943056873
1812	0.3942840709
1813	0.3942475737
1814	0.39420018
1815	0.3941717724
1816	0.3941316198
1817	0.3940728594
1818	0.3940272525
1819	0.3939857529
1820	0.3939326205
1821	0.3938794361
1822	0.3938765985
1823	0.3938289299
1824	0.3937913315
1825	0.3937407626
1826	0.3936627323
1827	0.3936164389
1828	0.3935654613
1829	0.3934959534
1830	0.3934864645
1831	0.3934138877
1832	0.3933647891
1833	0.3933311555
1834	0.3932569684
1835	0.3932149596
1836	0.3931694003
1837	0.3931176055
1838	0.3930718794
1839	0.3930401192
1840	0.392983329
1841	0.3929338168
1842	0.3928728752
1843	0.3927966162
1844	0.392764766
1845	0.3927069076
1846	0.392647305
1847	0.3925939695
1848	0.3925420129
1849	0.3924687597
1850	0.3924297033
1851	0.3923755406
1852	0.392324904
1853	0.3922866292
1854	0.3922143975
1855	0.3921660837
1856	0.392126839
1857	0.3920761665
1858	0.3920174363
1859	0.3919860759
1860	0.3919415997
1861	0.3918888809
1862	0.3918476098
1863	0.3918118818
1864	0.3917745629
1865	0.391726915
1866	0.3916822674
1867	0.3916562616
1868	0.3916182985
1869	0.3915553269
1870	0.3914795144
1871	0.3914353304
1872	0.3913841055
1873	0.3913281211
1874	0.3912735013
1875	0.3912038442
1876	0.3911644927
1877	0.3911043389
1878	0.3910625197
1879	0.3910003526
1880	0.3909550253
1881	0.3908877589
1882	0.3908832549
1883	0.3908398061
1884	0.3907896928
1885	0.390738938
1886	0.3906921736
1887	0.3906270432
1888	0.3905505148
1889	0.3905476224
1890	0.3904973023
1891	0.3904345022
1892	0.3903910304
1893	0.3903875507
1894	0.3903376837
1895	0.390287149
1896	0.3902367104
1897	0.3901940259
1898	0.3901447298
1899	0.39009173
1900	0.3900402592
1901	0.3899988911
1902	0.3899492391
1903	0.3898950497
1904	0.3898547187
1905	0.3898078182
1906	0.3897493254
1907	0.3897317622
1908	0.3896971211
1909	0.3896424911
1910	0.3895898214
1911	0.389546657
1912	0.3894992135
1913	0.3894430814
1914	0.3893995735
1915	0.3893729105
1916	0.3893068044
1917	0.3892569637
1918	0.3892084344
1919	0.3891681626
1920	0.38909979
1921	0.3890786502
1922	0.3890263169
1923	0.3889732633
1924	0.3889411309
1925	0.3889100644
1926	0.3888621803
1927	0.3888353125
1928	0.3887966751
1929	0.3887549792
1930	0.3887124282
1931	0.3886617793
1932	0.3886201521
1933	0.3885706699
1934	0.3885203103
1935	0.3884879228
1936	0.388450253
1937	0.3883987672
1938	0.3883396824
1939	0.3882891312
1940	0.3882321624
1941	0.3881992715
1942	0.3881415585
1943	0.3880972702
1944	0.3880578055
1945	0.3880148172
1946	0.3879659205
1947	0.387919886
1948	0.3878588148
1949	0.3878089855
1950	0.3877690511
1951	0.3877400003
1952	0.3876888241
1953	0.3876199074
1954	0.3875688652
1955	0.3875366573
1956	0.3875072353
1957	0.3874473594
1958	0.3874162957
1959	0.3873797848
1960	0.3873506366
1961	0.3873474641
1962	0.3873207399
1963	0.3873030493
1964	0.3872548312
1965	0.3872062064
1966	0.3871759832
1967	0.3871467409
1968	0.3871022556
1969	0.3870557784
1970	0.387005327
1971	0.386965296
1972	0.386925984
1973	0.3868956924
1974	0.3868494701
1975	0.3868196038
1976	0.3867868587
1977	0.3867337495
1978	0.3866978385
1979	0.3866456391
1980	0.3865929681
1981	0.3865347822
1982	0.3865020599
1983	0.3864396619
1984	0.3863993883
1985	0.3863621681
1986	0.3862902978
1987	0.3862475892
1988	0.3861918294
1989	0.3861630706
1990	0.3861296839
1991	0.3860909561
1992	0.3860590724
1993	0.386012057
1994	0.3859765051
1995	0.3859388182
1996	0.3858932386
1997	0.3858495425
1998	0.3858104931
1999	0.3857553268
